Screen Name,User Name,Tweet Created At,Tweet Text,Tweet Coordinates,Retweet Count,Phone Type,Favorite Count,Favorited,Type
CNBC,CNBC,2019-08-02 5:48,European stocks seen sharply lower as Trump reignites China trade war https://t.co/zlDeaoxF7U,None,11,SocialFlow,19,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-02 5:46,"Trump's new tariffs show he's reading China all wrong, risk consultancy warns https://t.co/hMWZ7tNGLs",None,35,SocialFlow,65,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-02 5:13,"How to write an email that will actually get a response, according to 5 self-made millionaires (via @CNBCMakeIt) https://t.co/MfghTMP2cP",None,16,SocialFlow,44,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-02 5:02,"Facebook drops on report FTC is looking at Instagram, WhatsApp acquisitions in antitrust probe https://t.co/kgcpQPbjsx",None,16,SocialFlow,30,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-02 5:02,Free college is now a reality in nearly 20 states. Here’s how to get in on it. https://t.co/WzklDAexJB #investinyou… https://t.co/6E1sNjUPDA,None,12,Twitter Media Studio,12,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-02 4:41,Pinterest jumps after beating expectations https://t.co/8ORl78cOxJ,None,4,SocialFlow,9,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-02 4:29,Fortnite star Tyler 'Ninja' Blevins is moving from Twitch to Microsoft's competing service https://t.co/wfHyYDHmPg,None,4,SocialFlow,12,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-02 4:18,It's unclear what the end game of Trump's trade war with China is: Former American ambassador https://t.co/E8ewJTGJw1,None,3,SocialFlow,13,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-02 4:18,Defense Secretary is reviewing $10 billion Pentagon cloud contract after Trump says it unfairly favored Amazon https://t.co/oSvjFF3Djp,None,8,SocialFlow,12,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-02 4:15,Surveillance videos show alleged criminals attacking ATMs — and the crime is getting more common https://t.co/PLC4eciVWB,None,4,SocialFlow,6,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-02 4:12,"These valuable pennies are worth up to $200,000—and they might be in your pocket. (via @CNBCMakeIt) https://t.co/blHGqbt3jM",None,18,SocialFlow,34,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-02 4:10,Apple stock drops on Trump tariff threat https://t.co/yCBMJsfTmG,None,8,SocialFlow,15,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-02 4:02,Young people are putting off buying homes because of student loans. (via @CNBCMakeIt) https://t.co/0QrrDWdzYH,None,17,SocialFlow,27,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-02 4:02,"How Chris Pratt went from waiter at Bubba Gump shrimp to $10 million ""Jurassic World"" star. https://t.co/357X2kESD7… https://t.co/gNXOL015bM",None,8,Twitter Media Studio,36,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-02 3:52,"Do you know the difference between short-term, medium-term, and long-term financial goals? Test your budget IQ here… https://t.co/ADIUv7gsXj",None,9,SocialFlow,12,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-02 3:41,"Forget the advice to cut back spending—this is the way to get rich, according to self-made millionaire @Ramit Sethi… https://t.co/EV3KqQkuOU",None,14,Twitter Media Studio,38,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-02 3:11,Is trash the resource of the future? These five companies think so. https://t.co/syg7BVTNrD https://t.co/1Cjy02RBO3,None,24,Twitter Media Studio,47,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-02 3:04,"The No. 1 mistake first-time car buyers make, according to a former car salesman. (via @CNBCMakeIt) https://t.co/SAq0VvUZ7v",None,4,SocialFlow,16,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-02 2:41,Slack’s CEO recommended this book to his entire executive team — here’s why. https://t.co/J838R23fxl via @CNBCMakeIt https://t.co/bg2YSagTLt,None,10,Twitter Media Studio,27,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-02 2:13,CNBC's @RickSantelli and @steveliesman analyze the latest jobless claims data and what it tells investors about the… https://t.co/ARPWB49bX8,None,4,Twitter Media Studio,6,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-02 2:04,"Billionaire Ray Dalio says the U.S. economy must change or there will be a ""conflict"" between the rich and poor. (v… https://t.co/rM3VqQLkzC",None,106,SocialFlow,187,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-02 1:42,"Will Slabaugh, restaurant analyst at Stephens, joins @SquawkCNBC to discuss what's working in the restaurant sector… https://t.co/OkjPpYBK5Q",None,1,Twitter Media Studio,6,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-02 1:27,Here's how to protect yourself from fraud even if you're not a Capital One customer. #investinyou (In partnership w… https://t.co/jsuan85XTH,None,7,SocialFlow,16,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-02 1:16,These are @kevinolearytv's tips for buying a home that will be valuable for years to come. https://t.co/lQlqMh4nlr… https://t.co/rc1PrkdAKm,None,9,Twitter Media Studio,22,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-02 1:05,Goldman Sachs estimates an 80% probability of another rate cut this year to wrap up the Fed’s easing cycle. https://t.co/woUhQDo4nc,None,7,SocialFlow,19,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-02 1:03,A trainee day trader in France made $11.6 million in one day on what he thought was just a “demo.” https://t.co/2QooBA5eBg,None,81,SocialFlow,202,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-02 0:51,Why is it important to test financial goals? Test your budget IQ here. #investinyou (In partnership with @acorns.)… https://t.co/TrxppcSFK4,None,8,SocialFlow,12,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-02 0:41,"Chris Caso, analyst at Raymond James, joins @SquawkCNBC to discuss what's working in the chip sector.… https://t.co/nOcV3cdMd2",None,3,Twitter Media Studio,3,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-02 0:30,"Americans fork over billions in hidden fees, but you can learn what to look for to avoid them. #investinyou (In par… https://t.co/NUIIgyQYNU",None,3,SocialFlow,7,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-02 0:24,Cramer Remix: You don't need a roaring economy for this stock to do well https://t.co/dg0VxSGred,None,8,SocialFlow,13,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-02 0:21,"It’s not just kids who cave in to peer pressure. Parents, too, can be swayed by the “bargains” they see on social m… https://t.co/57ZbTeg4jt",None,5,SocialFlow,11,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-02 0:14,"Shark Tank's @KevinOLearyTV reveals the advice his mother gave him when he was graduating college, which he also ga… https://t.co/kjo2A3TNXW",None,43,Twitter Media Studio,122,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-02 0:03,The San Francisco Bay Area may be in for a mass exodus as nearly half of the city's voters plan to leave the region… https://t.co/yY6EfU1cbZ,None,57,SocialFlow,99,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 23:57,Cramer: The market may sell-off more — buy these stocks on a dip https://t.co/mpXV5ir0KA,None,8,SocialFlow,22,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 23:50,Asia set to trade lower as Trump announces fresh tariffs on China https://t.co/CFMEj95d9N,None,9,SocialFlow,13,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 23:41,"General Motors' second-quarter earnings results beat expectations, reports CNBC's @Lebeaucarnews.… https://t.co/xJbBPPG4U9",None,5,Twitter Media Studio,16,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 23:38,Cramer's lightning round: Hold on to Chipotle — It has no China worries https://t.co/pQ9AOIicca,None,5,SocialFlow,9,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 23:38,Here are 5 ways the Fed rate cut will impact your money. #investinyou (In partnership with @acorns.) https://t.co/71UyCPIt8q,None,9,SocialFlow,9,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 23:12,"Neil Shearing, chief economist at Capital Economics, says the Federal Reserve likely won't cut interest rates again… https://t.co/wavVa0DJfb",None,10,Twitter Media Studio,11,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 23:03,"If Hollywood adjusted its highest-grossing films for inflation, these would be the top 10. https://t.co/TZpW9YKI6V",None,9,SocialFlow,24,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 22:52,Cell tower CEO explains how the 5G rush 'lengthens and strengthens' our growth rate https://t.co/b1SjH2b3jN,None,7,SocialFlow,8,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 22:46,"Tesla is planning to do solar roof testing at its Fremont car plant, building permits reveal https://t.co/OKod1ctfu2",None,52,SocialFlow,179,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 22:42,"Alessandro Roccati, senior vice president for banking at Moody's, discusses Barclays' second-quarter earnings.… https://t.co/DZEclw428u",None,3,Twitter Media Studio,9,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 22:41,Cramer: New tariffs and forecast cuts are coming — Here's how to play it https://t.co/UFL296Ep9o,None,10,SocialFlow,19,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 22:18,Square sells food-delivery service Caviar to DoorDash for $410 million https://t.co/PVgcuzlu4c,None,12,SocialFlow,17,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 22:12,"Former St. Louis Fed President William Poole and CNBC's @steveliesman discuss the Fed's move to cut rates, and how… https://t.co/yXrvC9BfOw",None,3,Twitter Media Studio,10,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 22:03,"42% of Americans have less than $10,000 saved and will retire broke. https://t.co/pmWUQtmhUW",None,95,SocialFlow,89,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 21:42,"Kevin Simpson of Capital Wealth Planning discusses the market reaction to the Fed decision, and whether there's a n… https://t.co/lyG77p32UL",None,1,Twitter Media Studio,10,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 21:29,"Additional rate cut may be necessary if US-China trade war persists, former top Fed official says https://t.co/qALuktTPlv",None,21,SocialFlow,48,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 21:29,"Stocks making the biggest moves after hours: Pinterest, Etsy, Square and more https://t.co/YiQzzDGitg",None,8,SocialFlow,9,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 21:10,"Last year, Elizabeth Warren and her husband made about $850,000, according to tax returns. Here's where it comes fr… https://t.co/PtnM8t0hpE",None,9,Twitter Media Studio,23,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 21:06,"When it comes to investing, ""we're our own worst enemy,"" says @ricedelman, explaining the tricks our minds play on… https://t.co/0OJsuJIWFD",None,14,Wildmoka,28,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 20:59,Judge temporarily blocks New York from giving Trump's state tax returns to Congress https://t.co/XJqYllIvs9,None,16,SocialFlow,25,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 20:51,"Who won night 2 of the Democratic presidential debate? Watch the biggest highlights: 
• Joe Biden and Kamala Harris… https://t.co/JFo4TQhRDI",None,6,Twitter Media Studio,17,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 20:46,Trump says he could raise tariffs on $300 billion of Chinese goods above 25% https://t.co/1ZogMDf0zn,None,56,SocialFlow,100,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 20:46,Defense Secretary is reviewing $10 billion Pentagon cloud contract after Trump says it unfairly favored Amazon https://t.co/RHtVNUVd53,None,5,SocialFlow,11,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 20:36,Trump tariff threat pushes up chance for Fed rate cuts as recession risks rise https://t.co/0g0EQlWEVX,None,17,SocialFlow,33,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 20:34,Burglary at Rep. Elijah Cummings's Baltimore home reported hours before controversial Trump tweet https://t.co/0FuummkYj1,None,16,SocialFlow,34,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 20:33,Trump's new tariffs threaten the air cargo industry with more gloom. https://t.co/YQ6KGmDKtj,None,13,SocialFlow,13,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 20:26,Pinterest jumps more than 15% after beating expectations. https://t.co/FO2xAXPtg6 https://t.co/4c08grNyqa,None,7,SocialFlow,14,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 20:25,Oil just had its worst day in years—here's how experts are playing energy stocks $XLE (via @TradingNation) https://t.co/7F8LyXZeb1,None,13,SocialFlow,16,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 20:23,"As a member of the House Judiciary Committee, Gov. Larry Hogan's dad was deeply involved in Nixon's impeachment pro… https://t.co/DdjvguwSaR",None,3,Twitter Media Studio,12,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 20:07,"North Korea fired two short-range ballistic missiles into the sea, again: NBC https://t.co/84IuxLLwe7",None,23,SocialFlow,23,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 20:04,All 3 major U.S. indices dropped today after President Trump announced the U.S. would impose an additional 10% tari… https://t.co/xgxLrHebcf,None,40,Wildmoka,40,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 20:02,Jeffrey Epstein's long-shot bid to get bail for child sex traffic case just got even tougher https://t.co/qlNBcejhia,None,5,SocialFlow,17,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 20:00,Square slated to report second-quarter earnings after the bell https://t.co/HeDPSIsRdq,None,5,SocialFlow,9,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 19:49,What's the first step in budgeting? Test your budget IQ here. #investinyou (In partnership with @acorns.)… https://t.co/HNg9CM6XFc,None,5,SocialFlow,10,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 19:49,Stock markets in the U.S. will face major pains if President Donald Trump fails to win a second term in the White H… https://t.co/tyPgjeorYh,None,70,Twitter Media Studio,158,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 19:35,Pinterest set to report earnings after the bell https://t.co/IQisB96Ah9,None,3,SocialFlow,6,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 19:33,Maryland Gov. urges caution on China trade war messaging after Trump's tariff tweet rocks market https://t.co/I3nKD4Hqpi,None,10,SocialFlow,27,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 19:33,Air cargo's trade war struggles are signaling broader economic trouble https://t.co/UedhYmOHQs,None,4,SocialFlow,9,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 19:25,Flying coach has never been more complicated. Here's your guide to the new economy seats. https://t.co/Aitk2geKjn https://t.co/RarlhkKCKu,None,5,Twitter Media Studio,16,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 19:19,Trump's latest broadside on China raises fear that the trade war is the 'new status quo' https://t.co/ceCr1fuc3t,None,10,SocialFlow,16,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 19:15,Bill to improve health savings accounts for Medicare users comes with a big downside https://t.co/itlbNxy7u5,None,7,SocialFlow,13,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 19:04,"In a surprising reversal, 2019's box office may be poised to top 2018 record https://t.co/c7w63sPww4",None,9,SocialFlow,22,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 18:50,Retail stocks tank as companies could take the biggest hit from the next round of China tariffs https://t.co/KXSNq1iXsB,None,22,SocialFlow,18,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 18:48,"Facebook drops on report FTC is looking at Instagram, WhatsApp acquisitions in antitrust probe https://t.co/Vw9AmjRibU",None,17,SocialFlow,32,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 18:46,Surveillance videos show alleged criminals attacking ATMs — and the crime is getting more common. https://t.co/KUTQViQvYR,None,7,SocialFlow,16,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 18:41,"We can't believe we have to ask this, but would you try mustard ice cream? https://t.co/n7KBO4y7W6 https://t.co/CuqFbYdmhB",None,9,Twitter Media Studio,29,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 18:38,Google suspends transcriptions of recordings from its voice assistant in Europe https://t.co/jpfJwl1FCc,None,9,SocialFlow,15,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 18:38,Lowe's lays off thousands of workers https://t.co/tMoXRErFga,None,29,SocialFlow,39,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 18:24,"“The U.S. will start, on September 1st, putting a small additional Tariff of 10% on the remaining 300 Billion Dolla… https://t.co/n6l2OL5pcW",None,35,Wildmoka,41,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 18:24,"Extreme ice melt in Greenland threatens coastal communities across the world, scientists warn https://t.co/NTJtftYVDM",None,21,SocialFlow,23,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 18:24,"Despite its enormous Chinese following, Alibaba is still not a well-known brand to many Americans.… https://t.co/J9ud1QkJ2u",None,5,Twitter Media Studio,14,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 18:15,Goldman Sachs is spending $100 million to shave milliseconds off stock trades https://t.co/kbPIbDnV2q,None,32,SocialFlow,50,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 18:11,Justice Department won't prosecute ex-FBI chief James Comey over leaked memos: NBC https://t.co/n7R52NSAQg,None,12,SocialFlow,27,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 18:04,Apple stock drops on Trump tariff threat https://t.co/Et0w8PxCgO,None,11,SocialFlow,19,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 18:04,Streamers such as Netflix have a lot to gain from competitive reality shows https://t.co/BkOYFzi4hQ,None,3,SocialFlow,11,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 18:04,Forget Teslas. Car thieves are targeting powerful cars and pickups. https://t.co/kmjsVVAJUe https://t.co/GKuIHMzlzy,None,5,Twitter Media Studio,15,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 18:02,"Trump allies open congressional inquiry into Capital One breach with letters to CEO, Amazon's Bezos https://t.co/fBtbM5hli3",None,24,SocialFlow,36,FALSE,from:cnbc -filter:retweets
CNBC,CNBC,2019-08-01 17:57,Impossible Foods CEO says it's not the right time for the alt-meat company to go public https://t.co/2rn0TcromT,None,2,SocialFlow,14,FALSE,from:cnbc -filter:retweets
